7165G_XY	7169C_XY	7176C_X	7178C_X	7179C_X	7181C_X	7184D_X	7188C_X	7194D_XXY	7196D_XXY	7199C_X	7200C_X	7201C_X	7204C_XXXY	7219C_XXY	7240D_XX	7241C_XY	7246D_XX	7247D_XX	7252C_XX	7253C_XX	7270D_X	7271C_XX	7272C_XX	7273C_XX	7274D_XX	7275D_XX	7276D_XY	7282C_X	7283C_XXY	7285C_X	7286C_X	7291C_X	7348C_XXY	7349C_XXY	7351C_XXY	7352C_XXY	7379C_XXXXY	7381C_XYYYY	7390C_XXY	7394C_XYY	7395C_XYY	7410C_XXY	7417C_XXX	7428C_XXY	7380C_X	7437C_XY	7383C_XX	7491C_XXX	7363C_X	7384C_XX	7378C_XY	7459C_XYY	7480C_XY	7456C_XY	7385C_XYY	7503C_XY	7450C_XXX	7448C_XY	7484C_XXY	7386C_XY	7429C_X	7434C_XXY	7438C_XX	7439C_XX	7441C_XXY	7454C_XXY	7455C_XXY	7458D_XXY	7463C_XXY	7464C_XXY	7482C_XXY	7487C_XX	7488C_XXY	7490C_XXY	7492C_XXY	7493C_XXY	7494C_XX	7500C_XXY	7504C_XXY	7507C_XY	7508C_XX	7509C_XX	7511C_XXY	7513C_XY	7516C_XXY	7517C_XY	7518C_X	7519C_XX	7538C_XXY	7539C_X	7554C_X	7555C_XXY	7607C_X	7608C_X	7613C_XXX	7623C_XYY	7168C_XX	7281C_X
FLNA	227023.381192568	210707.331426144	176969.281031764	167218.574710096	100340.489380909	131094.153814363	215955.595335267	185837.25551368	163104.080764324	195433.45563624	173782.254555753	167642.698954298	165529.281277513	134899.593132297	171737.113637218	141532.49777438	98807.134390637	193415.343897217	250207.351463398	142998.466559136	210571.293976288	169208.04668914	158409.08036071	189953.587666184	195622.428390164	176106.68511007	183582.741074289	204772.359516344	154872.704666693	140465.165004067	158743.380602636	186444.807412093	155662.7950148	195008.055247938	150414.993479853	214198.00075855	152677.097465791	350852.17731329	176909.403871075	176672.315251808	175284.170881333	208670.642769937	183008.766759639	166738.489033191	184269.113931378	221149.252354397	164450.707168194	246269.850962521	126565.057838339	348654.799402056	183603.251414956	220676.6723781	190261.672360216	266548.951811215	192024.190040538	166283.594749036	224282.265193236	208298.101093954	213929.619125909	150258.555661951	363639.857341136	349834.500275057	312230.821256557	324740.999119404	212279.966781481	175928.429518845	131732.982007186	137482.75509347	123268.429017548	331436.675738095	257790.164713044	229168.218879097	360325.580107835	327961.896339467	277441.46383511	236543.398966808	247838.918575284	262897.528177151	284938.488388797	319059.193242777	290361.271378907	380082.876558905	237905.333020291	222618.358134876	259211.046911077	254852.066853515	255606.374159595	201551.075325304	227740.662048114	307242.084582195	254977.694249582	249457.070488308	172203.974773392	225406.252808193	305511.223665986	165087.186048666	269160.173031268	502701.593926772	284606.352485693
FMR1	2571.95788196668	2475.55708415687	2147.88052374466	2292.30785495945	1966.7832825957	2080.50169646134	2223.53311927242	2161.56306131307	2321.41788438057	2367.32999280505	2235.01301108348	2246.72147778078	2344.73306664921	2378.72844738707	2375.16635781393	2143.17259694015	2542.11174488073	2608.40512953443	2282.04098851285	2242.03845311838	2195.08213528981	2228.79716686771	2393.99755104518	2717.04782937908	2301.13172623667	2308.62715336126	2266.3306462011	2224.28192871707	2799.47465590281	2621.04666567916	2610.34737238674	2673.53217315997	2932.06102138604	2372.30211455658	2110.79947196565	2673.89803707305	2810.13251836829	2298.33462729712	2703.19076407396	3277.30621962236	2468.28163520169	2487.04488265911	2801.22608886259	3020.35414327553	2225.00247398862	2104.39493132913	2502.56970418228	2146.24867115043	2310.67212544374	1468.94216264919	2102.92760195097	1578.07081628735	2282.38280843509	2502.48944483063	2417.42878528164	1952.06151500851	2146.76182559721	2254.04528830697	1853.17229536294	2209.72509294938	1847.2962376205	2754.96386988902	2601.51204100984	2488.26726836197	2635.36051900423	2785.27750788405	2687.27879115028	2787.96991766942	2664.75128526016	2867.45481731874	2549.79159622701	2588.12236713398	2395.7478564107	2780.305707096	2501.18750220371	3010.29056501394	2492.23072535962	3099.04432767999	2380.81925178004	2136.11697828386	2826.46482698611	2596.7535040494	2478.74401621822	2602.88890999152	3385.33847859633	3056.184351975	2962.87473103368	2104.8621838745	2239.85310328988	2607.32505799244	2486.12465866789	2265.34673736069	3081.762317193	2786.11178548565	2728.38870213346	2637.15136413401	2640.62101156645	2578.3951216236	2869.18281650548
FOXO4	239.842840296153	315.550521526832	353.101079080924	366.496519661112	772.362369914227	456.302427169257	498.579330035336	802.148780209551	598.382212098239	443.822725718264	705.329613727672	681.609220866248	851.319054472312	225.360423483222	670.59971829997	739.6498436682	1047.58650906996	428.999703125757	613.456013464316	810.416274708562	420.249408282098	629.960813017749	644.307885490604	409.303018939008	671.369383749812	610.822453667153	781.261482244192	209.01222945716	695.142097164048	597.50467353001	720.42105314891	587.230531418716	252.667176164526	463.747669574765	389.90090354347	519.292142433285	291.237893790622	864.209531523654	147.053677500775	340.523171196779	431.41314926884	551.551740628543	504.696024035171	393.625209867146	434.705038544066	408.654124090959	643.025910722582	387.029674868171	358.981823332659	437.333642908723	259.352902540439	462.502461549051	486.622781479707	270.593494218817	474.73481331477	338.976662841781	443.324564089929	511.665787623447	314.60785624463	287.276583578453	460.394959859351	588.298797704799	499.03061715499	486.088116511555	441.729345069172	424.536734913844	419.077133380701	441.438908349016	647.138547878643	856.46657240736	1011.32916499186	415.997681626451	532.58440340936	579.93339219131	632.896381640143	451.058630825455	528.615590823358	363.447106997477	442.453802002909	663.897484855314	983.528768373485	758.121102186269	331.962529448778	425.295698282578	344.890911369844	280.565778921924	399.535986375587	280.236149181752	493.462199844832	286.306543192387	533.004764388234	496.561708553558	185.885486903409	294.702743745746	313.355421052913	320.973428888755	764.539136594238	641.729099641458	779.535596433435
FTSJ1	3341.8369149039	3274.51528646815	2806.52437577031	3030.90909927048	2220.97544778853	2917.967149528	3382.54376789833	3161.63356116567	2636.70479429964	3056.68847967291	2977.82824419482	2823.89465496916	2194.8591531679	3368.43653270827	2770.7805223033	2594.3499740482	2083.65710296835	3081.79144474714	2655.84569034617	2479.26002175883	3257.73512739174	2504.34409370855	2658.47731040946	2823.81770558012	2890.99279275675	2978.70321906103	3482.11273301745	4033.76563876458	2278.92276727765	2442.0006125238	2593.17671138305	2465.26781249473	3351.40623050548	2829.97955015598	2439.51163898491	2171.64440270208	3163.55419971354	2408.45126697713	3660.9544518743	3137.79511855898	2629.41301338296	2948.19514918673	3086.05896477721	2683.81865776893	3415.04905822234	2600.62304672885	2740.50520306503	2939.85751036215	3248.92850692494	5694.10949702142	3354.83856037456	2725.97467214919	2322.33149679647	3325.04664111002	2902.36387537645	2435.53008069242	2860.01236570162	3216.57334833143	4205.60278368526	3563.85778417309	4549.13460388975	3089.00227537626	3626.23852306666	3762.71681435532	4495.54300265251	3782.40305124367	3387.45886220434	2746.78996559645	1774.27615789869	2428.32063117535	2212.80895043353	3933.37000811571	4064.12820357271	3205.87174357938	4452.19879669099	3253.77145201505	4278.1989285256	4004.63241323182	3382.60687109237	3638.36909666519	3115.43057699102	3469.29041147303	5417.26253613821	3775.59144672224	3212.73787777423	3566.69085577622	3412.74218240243	4278.13614580254	4159.8763291962	4405.29745956132	3703.30656287138	4707.67964611712	4121.1839368532	4183.77361289606	3759.53327884427	4252.3371611153	3017.64457917002	2367.3376807196	2930.29721703406
FTX	97.5930001424434	108.94651454057	156.945279756409	123.537434479576	215.385407986293	99.3653061519468	114.668523197712	117.407602958239	167.566176094449	118.254277075343	142.362060997718	108.343136450879	182.73489838986	99.8122916023125	73.4936202987136	137.460335321351	204.129266074053	115.152633904163	201.774217862386	124.070716822362	117.366329093109	129.857113462465	181.811640493526	99.6740608917358	172.067724327291	141.04678800142	94.484028817971	49.1027166484691	127.727796862827	121.519743959774	85.4565822683285	122.206125738632	62.2390029690304	79.5443509872965	94.9108342393428	179.233079158527	118.060334655057	130.937816996345	92.3390840426582	112.889110442556	134.188365660415	131.760955609336	160.38172317645	117.056346640574	95.8200088282355	117.899574483049	185.66965681493	134.835897080676	83.1299711258408	61.4543610003721	95.100949663308	133.978077058742	164.06785619685	125.293093310884	158.515886147979	138.537357540925	86.7085721276912	90.4033089452043	37.5870526002821	55.7693091233588	93.4564766816654	196.794885737601	135.516592365433	116.280770431258	133.544554169035	163.247887768002	145.511994350929	157.565548019443	252.934647957898	298.053626665715	218.787024200045	142.810453896507	186.71065411302	157.643065353051	123.296255369442	88.7506595267291	139.542629169741	177.593847424129	172.201995196994	174.137089138435	206.324207342759	147.721254156199	165.708585226656	118.82894657377	178.43523225158	89.4463084591093	95.6717299038354	116.83665652007	127.600825130634	91.3443968916463	112.305245018136	173.569007616633	108.092231120322	121.012087512134	173.296970960365	124.247052863161	135.210436438163	201.658208995733	213.9594041294
FUNDC1	633.415405201173	614.008527991348	760.521984537353	604.970480844746	570.888861543697	784.074135716561	653.607192744108	622.727493364656	610.990261599846	591.765333587882	660.7162985804	565.594211767892	559.376100760194	642.789041746738	658.930753315671	782.520109969303	657.552924723374	595.221696771071	705.201797328592	621.422615055446	601.071726568481	687.801195823736	708.650446456116	705.81858192824	596.52422897836	644.243155964817	662.349336753755	619.109782083043	732.084192865706	700.666719503782	807.292732463746	640.769924999095	778.39771725554	669.590461146787	788.922353861859	770.600000431848	717.575864935505	664.930595103536	664.42200860485	602.907693006015	766.510653179755	617.45583288317	762.66410046077	770.911404561413	792.019877514823	880.853999567252	698.008984089488	806.823843083991	1003.39680958868	873.87837159787	858.041274267209	646.964069925604	789.799966966016	626.863114212136	732.100919175954	680.156989771316	836.193681080159	786.969949485262	858.292674341403	813.415678539468	754.016545440574	522.4614720075	598.233515594097	591.730496235406	564.743522025782	590.353677730379	698.157739412186	628.192710821507	564.871097019748	538.092219324374	574.941672889681	527.031349709605	553.681569020017	551.434825412309	565.848911452164	573.646413080763	542.023505188504	617.579298705721	534.242216190919	598.316614510127	520.534910009741	509.187103724755	609.900930464451	642.981014647506	591.346092229028	611.340072160694	658.729945359593	636.927869684554	520.879485060339	545.132654689342	596.180541107395	576.848051370808	665.029353060917	578.277497267739	581.899280744316	695.004814688876	527.846142639788	576.426337921108	588.582816968899
FUNDC2	2267.26434233472	2428.7444383279	2049.55263454957	2053.3534363856	1951.88830935809	2333.6201237754	2019.32519880502	2175.50745905003	2171.06356393622	2209.57478822517	2173.94282186872	2144.89202324234	1886.66781362346	1970.52181824011	2254.92568926166	2390.76728026299	2056.06617292468	2109.62362722823	2227.96300505924	2140.71622241482	2110.87954181255	2034.62684037267	2185.23003111159	2205.32644500652	2140.96863498988	2046.86934786268	1911.8082356054	2011.98593379107	1900.33485743068	2231.42093714766	2361.33715464211	2101.6920899052	2428.27792820525	2185.37887256667	2536.35389769355	2634.6798236025	2383.6974642924	2269.11245903541	1959.73800089607	1884.96310088456	2152.53491547517	2158.06356454411	2480.63165045003	2021.49602984153	2562.60941626781	2649.72790312873	2220.49984274041	2422.23743857848	2587.95741585804	2904.37834672735	2421.37944182468	2784.91074294971	2322.99779908468	2704.22696893982	2313.24732924301	2438.85242759874	2544.68058679645	2722.53941461047	2711.03006788943	2531.88176453508	2818.54967716932	1878.05548991961	1984.4812069023	1754.13329832217	2512.48458035291	2289.23875119084	2527.85483333195	2493.15245357791	2188.46015523762	1746.26529241553	2094.66916339483	2255.3810376523	2227.72086274513	1893.54439460396	2410.44973553514	1858.67538308253	2312.34683091842	2168.5319429232	2241.89373622682	2383.87545908077	1977.92595185883	1906.12350378821	2792.18915227925	2243.4331379716	1838.94345509016	1993.89659406404	2396.73975770133	2727.62731584129	2015.66831082231	1892.6015594877	2162.7467845825	2355.68994934813	2221.64423315502	2158.73598075059	1902.75578614346	2286.41808074793	1849.24632889814	1880.11938587791	1662.26411430802
G6PD	3662.23136623546	4106.88692858335	4894.04035410006	5125.31283949945	3259.1813078335	4720.43060660075	5089.44786806027	4759.06117258533	4132.52475470164	4857.72421355757	4781.82756653335	4398.55704166529	3400.55990633289	4296.03027665499	4432.99936277021	4009.47626961113	2679.84140382555	4046.13990807144	4291.26094969733	3814.22903440536	4534.72782343382	6718.28340405597	4710.5854336883	3411.00006160477	4730.92893454501	4901.54382600716	4699.32283624736	3820.27498670983	4818.09401629467	4410.32497798818	4357.54385685289	3791.16970251486	3508.34029095566	3600.46920755848	4014.08532264319	5564.33630583007	4302.95038920721	3950.84874561499	3043.71740181698	3400.17829418681	4180.61849654119	4945.73212825492	4259.01505415978	3442.73814627051	3583.8594801671	5098.85906619064	3361.89667915647	4206.9697745582	3584.689861118	6640.23748661477	4662.26090480036	4445.18312292562	3612.35472803611	3510.87595177885	4185.66708947134	4776.23613916551	4155.21513446743	4822.57601375078	4559.29374580642	4128.55206702519	6244.40682376573	5751.26684810853	5864.91910785129	7254.73981761034	5779.9456905065	5705.86047533547	4967.57231896042	5144.17160471527	3996.40958626758	6006.8440049092	6040.46089195636	6210.17522105347	6773.32209995183	7227.2328434946	7147.87123983407	5622.8287033369	6919.25161063404	5860.81045423457	6691.01346351461	8449.79910676336	6454.63771989503	8001.70752089596	5657.47332439887	6725.9726437331	4920.18810809379	5180.88164463096	7052.45091999211	5425.65443174859	5799.62698025134	6598.40566117338	6766.12647301702	6725.51783287105	4814.83927235035	5834.52177704046	6253.54617545336	6104.19641810393	6177.78961174562	6651.53641762855	6986.79132148651
GABRE	427.607585415622	112.204462824109	270.721856745888	765.407902556125	1845.35689778711	1169.24527346581	975.575516967856	911.986638134729	1410.47952676734	874.826109562278	1327.35993847423	1076.88182924459	1673.03195591245	646.104263351812	693.148672671124	1459.54410342772	2680.27322072148	1327.30550121997	1429.78059081684	1501.75360922302	637.973469547219	874.583488803236	972.77020045097	579.150220306154	1062.39039245859	820.299193756832	924.283102793521	278.319636319347	873.008003838959	756.649456093534	989.435281336285	790.685018559249	462.539798069934	550.57101217732	187.964938618925	391.709562026825	118.374839876406	331.048164360847	152.739066387097	811.443716219248	718.190448390787	909.760628373837	348.221239993612	568.811282149553	283.495561900983	197.012540509613	720.229960415967	361.348651556443	305.582504420936	271.182270910192	170.378254777727	221.808194676354	742.191191156123	371.58440326971	589.786577484526	418.948966391053	759.101142474462	650.218633480096	300.976807384862	240.651430208216	233.449370408372	538.759502083058	355.969084686414	462.097935500393	274.441798941974	370.923242219929	264.328857526814	496.01851127194	946.497848283094	729.790091775512	397.599633323	320.523637325345	221.019392764309	471.603207433213	320.567946990579	391.468470124917	266.481538403423	162.465420967249	283.681289736298	401.300950130502	873.341190618888	760.627268194879	146.82482787829	268.846704465411	426.125567763614	180.123633226128	319.092746966159	162.858948517886	273.212360718323	181.388895342411	378.822243984332	188.970164941957	141.010426458473	212.585541172689	340.6766174435	174.997053791509	783.731181024633	436.56753338735	856.214631768804
GDI1	6157.6927770811	6777.14022423709	9985.78844213229	9440.71637114226	7359.07819854586	8599.18142077316	8516.44609015892	8006.96751450381	7136.66936892883	7911.84177839426	7726.30840262202	6460.5368647884	6307.95524685134	7680.09478715298	6533.38081621397	7173.76931908231	6310.05150574977	8332.97931363011	8896.97112485944	7088.41057593588	8210.75009005035	7756.41571476545	7101.54132333198	5709.88400326124	7665.29273805761	6502.14059333218	6292.2170648348	8779.14275326521	5457.16917270059	5263.17185142004	6111.3376005274	6387.85763081084	7462.99374580462	7190.98358778828	5387.06995086982	4928.43251619543	7455.36726838385	8501.83372161299	8531.35932897798	5721.36610833625	6844.78870604944	6997.95873153242	5425.71758397332	5500.84530365419	5451.74609276394	7864.65535058767	5548.64965888059	8136.83935878441	6235.65062722716	10379.8062183372	7624.88112734118	11564.7562331998	6203.3689005582	10185.6556065712	5753.71408649059	7063.64474575975	6830.52707822881	6473.5372171876	7441.4848962428	5962.81834560577	10868.3564324148	8884.0233170679	8625.20400773513	8477.35926917122	9631.22308309959	8198.93715557538	8355.45190896388	7616.25587106614	6690.44660546384	5907.64102337431	5672.98074670163	7600.10947158138	8400.74255245636	7342.42690927136	6975.81336695026	8592.20382510636	8546.75718645935	8197.2257057221	8647.49849950911	8363.68671569488	7536.87956566491	8486.27024662132	14398.3618575628	7819.61245125115	8914.72621189128	9497.40707044432	8219.82650043372	11440.8013225989	7952.02714144128	12217.9180805437	8946.92927573319	10438.2113970991	8472.88112234253	9711.24054597882	9930.40466532377	10570.200859664	6877.03296290386	9713.28776553653	8052.75372863175
